seed,model,feature_group,held_out_load,n_train_files,n_test_files,file_leakage_count,training_seconds,inference_seconds,best_params,macro_f1,balanced_accuracy,accuracy,macro_precision,macro_recall,recall_N,recall_B,recall_IR,recall_OR
2029,logistic_regression,NoAmplitude,3,42,14,0,0.0928074000403285,0.005957799963653,"{""model__C"": 0.1}",0.8117216117216117,0.8809523809523809,0.8571428571428571,0.8125,0.8809523809523809,1.0,1.0,0.6666666666666666,0.8571428571428571
2029,mlp,NoAmplitude,3,42,14,0,2.566836100013461,0.0046791000058874,"{""dropout"": 0.1, ""weight_decay"": 0.0001, ""epochs"": 14}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2025,logistic_regression,NoOrder,0,42,14,0,0.0998474999796599,0.004622799984645,"{""model__C"": 1.0}",0.7166666666666666,0.7142857142857143,0.7142857142857143,0.7291666666666666,0.7142857142857142,1.0,0.6666666666666666,0.3333333333333333,0.8571428571428571
2025,mlp,NoOrder,0,42,14,0,2.208183300041128,0.0048529999912716,"{""dropout"": 0.1, ""weight_decay"": 0.0001, ""epochs"": 5}",0.7892857142857144,0.7976190476190476,0.7857142857142857,0.875,0.7976190476190477,1.0,1.0,0.3333333333333333,0.8571428571428571
2025,logistic_regression,NoOrder,1,42,14,0,0.0912465999717824,0.0055743000120855,"{""model__C"": 0.1}",0.945054945054945,0.9642857142857144,0.9285714285714286,0.9375,0.9642857142857144,1.0,1.0,1.0,0.8571428571428571
2025,mlp,NoOrder,1,42,14,0,2.62822250003228,0.0047506999690085,"{""dropout"": 0.1, ""weight_decay"": 0.0001, ""epochs"": 7}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2025,logistic_regression,NoOrder,2,42,14,0,0.1026594000286422,0.0060690999962389,"{""model__C"": 10.0}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2025,mlp,NoOrder,2,42,14,0,2.624324999982491,0.004863700014539,"{""dropout"": 0.2, ""weight_decay"": 0.001, ""epochs"": 6}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2025,logistic_regression,NoOrder,3,42,14,0,0.0987904000212438,0.0046144999796524,"{""model__C"": 0.1}",0.7056277056277056,0.8095238095238095,0.7142857142857143,0.6875,0.8095238095238095,1.0,1.0,0.6666666666666666,0.5714285714285714
2025,mlp,NoOrder,3,42,14,0,2.2645484000095166,0.0046916999854147,"{""dropout"": 0.1, ""weight_decay"": 0.0001, ""epochs"": 7}",0.8682692307692308,0.8809523809523809,0.8571428571428571,0.9,0.8809523809523809,1.0,1.0,0.6666666666666666,0.8571428571428571
